detector,dataset,f1,f1_pa_auc,f1_pa,f1_pa_ts_auc,aucpr,aucroc,time
tranad,Twitter_volume_PFE.csv,0.4431571325122629,0.5143141804352752,0.7864945382323734,0.24656722158205727,0.2623194224197626,0.9258458070684275,46.64641002001008
tranad,Twitter_volume_UPS.csv,0.18361059765834323,0.25925259525105226,0.8693259972489683,0.09299236621315932,0.06452881398454231,0.5568112134250003,36.00864761599223
lstmae,exchange-2_cpm_results.csv,0.511627906976273,0.6431818181818183,1.0,0.35549450549450556,0.4945561546854678,0.7248463114754098,5.887737713987008
lstmae,exchange-3_cpc_results.csv,0.6825396825392038,0.7398977443609025,1.0,0.5403225806451614,0.6976160860339198,0.9423087621696801,4.4508060280059
lstmae,exchange-4_cpc_results.csv,0.6744186046506955,0.8316057233704294,1.0,0.7140000000000002,0.7558557819908313,0.9559944058641976,4.373287115013227
lstmae,exchange-4_cpm_results.csv,0.9677419354833714,0.9948261416003352,1.0,0.9857824090427411,0.9921366670757064,0.9990397574123989,4.501643938012421
lstmae,ec2_cpu_utilization_5f5533.csv,0.19064535227924656,0.22100447604002105,0.9975062344139651,0.17359624195325635,0.15422826691634087,0.46341409691629953,5.074066836008569
lstmae,ec2_cpu_utilization_53ea38.csv,0.3012820512816157,0.4107807999296379,0.8438818565400844,0.04910318373609514,0.16180722021795252,0.6762059471365639,18.587895154982107
lstmae,ec2_cpu_utilization_fe7f93.csv,0.2427745664736392,0.36864800476474097,0.6666666666666666,0.1901060070671378,0.25671450089405967,0.4087251101472045,18.51413107800181
lstmae,ec2_disk_write_bytes_c0d644.csv,0.3119906868447395,0.3118923180040759,0.3471502590673575,0.03213200751013304,0.11965750290895631,0.3879828546056901,50.4236314400041
lstmae,elb_request_count_8c0756.csv,0.7138263665590264,0.8693548387096774,1.0,0.8042372881355933,0.7649041026760528,0.9573485682819383,53.28365578898229
lstmae,grok_asg_anomaly.csv,0.1881533101042973,0.2329724764479182,0.7979274611398964,0.048050879494763055,0.07694990684089238,0.6100614730656455,5.653677271009656
lstmae,rds_cpu_utilization_e47b3b.csv,0.24060150375902536,0.3371167724545691,0.9501187648456058,0.16069742760398242,0.14515107058894022,0.5227698237885463,10.152073159988504
lstmae,machine_temperature_system_failure.csv,0.6060377358485672,0.6779086311372275,0.9045145825009988,0.5477711637002066,0.5316890921869558,0.942775536053748,51.84334112302167
lstmae,rogue_agent_key_hold.csv,0.25578231292494696,0.255663497006432,0.25578231292517006,0.254943746729461,0.07719511259133804,0.3541912632821723,20.405883914994774
lstmae,rogue_agent_key_updown.csv,0.21437271619956497,0.21433645244500815,0.28190069407367857,0.043164802145544384,0.06693755975009932,0.2908122579175211,64.0974498509895
lstmae,speed_7578.csv,0.7398843930630842,0.7670351849620436,0.8704663212435233,0.7670351849620436,0.66244277644572,0.949875992063492,3.880659451999236
lstmae,TravelTime_387.csv,0.26666666666643557,0.2665255157437568,0.3770114942528736,0.05060544936445426,0.09931646201761098,0.7099168894086201,20.61275276800734
lstmae,Twitter_volume_AAPL.csv,0.5582290664095378,0.657987311844242,0.8627450980392156,0.053994397759103634,0.3571297893549172,0.9587850710947997,361.13034041499486
lstmae,Twitter_volume_AMZN.csv,0.576524263790518,0.6160281309241313,0.6810717372515125,0.42498013066162377,0.3314578417627666,0.8991041976448068,215.60386026999913
lstmae,Twitter_volume_CRM.csv,0.9999999999995,0.9999280575539569,1.0,0.9855905511811023,1.0,1.0,214.69374645900098
lstmae,Twitter_volume_CVS.csv,0.9759188846636319,0.9892309644670051,1.0,0.9890243902439024,0.9987411632462728,0.9999326018115023,215.97714080501464
lstmae,Twitter_volume_FB.csv,0.7864823348689545,0.9249423520368947,1.0,0.91796875,0.7499408105338241,0.8659366324886819,215.79455230699386
lstmae,Twitter_volume_IBM.csv,0.6542168674693805,0.7688280375441316,1.0,0.6915970287836584,0.6797391040055308,0.8828373784792345,216.9389698190207
lstmae,Twitter_volume_KO.csv,0.9515972894477093,0.9819341254936853,1.0,0.942036344200962,0.9689273124096102,0.991048586299678,214.0699066639936
lstmae,Twitter_volume_PFE.csv,0.5349794238678164,0.6763576745834812,1.0,0.17547169811320756,0.5887838113683654,0.9563084046357643,212.4370811060071
lstmae,Twitter_volume_UPS.csv,0.19089413055374524,0.26235121765920066,0.8575305291723202,0.06957441873027878,0.07093652318356664,0.6282254218162904,28.863304806000087
gta,exchange-2_cpm_results.csv,0.18809523809506576,0.19003399948129174,0.9815950920245399,0.09378563695416817,0.11963342603718302,0.48919057377049185,14.78335689305095
gta,exchange-3_cpc_results.csv,0.2777777777773245,0.37387669801462897,0.99009900990099,0.18768676867686762,0.21404924932340608,0.6826981919332407,14.860586989030708
gta,exchange-4_cpc_results.csv,0.17981651376128935,0.19337967914438503,0.9557522123893806,0.11008269258668216,0.08535567072618772,0.5218219521604939,7.935759720974602
gta,exchange-4_cpm_results.csv,0.1866666666662084,0.2629686656524513,0.975609756097561,0.11429772918418839,0.13317449850771865,0.44324460916442043,7.739860459056217
gta,ec2_cpu_utilization_5f5533.csv,0.18249189439538538,0.1848456660199469,0.9876543209876543,0.08574635241301908,0.13271558781530668,0.48052037444933915,20.16840448899893
gta,ec2_cpu_utilization_53ea38.csv,0.2339622641504735,0.3594863203649412,0.9876543209876543,0.05860601702025651,0.16302847406788068,0.6039399779735684,21.694508814951405
gta,ec2_cpu_utilization_fe7f93.csv,0.2398345968294714,0.2945717243436004,0.7559943582510579,0.17614181593324602,0.1304713216707073,0.4929290190921821,29.91325051302556
gta,ec2_disk_write_bytes_c0d644.csv,0.2346760070050468,0.23468574348492593,0.6520681265206812,0.04622347801062188,0.11845067767935982,0.4411352846750231,53.19843520299764
gta,elb_request_count_8c0756.csv,0.22672064777279746,0.32408261110086667,0.975609756097561,0.08429450649646683,0.1564888951853793,0.6045512114537445,48.91531350900186
gta,grok_asg_anomaly.csv,0.23666666666628505,0.33147583698550787,0.9871794871794872,0.0847627010670489,0.13905793646179238,0.5958717916297889,26.644975614035502
gta,rds_cpu_utilization_e47b3b.csv,0.19866814650368722,0.21615595407317745,0.9852216748768473,0.058439827705195034,0.09581568905948924,0.5092896475770925,19.519989710010123
gta,machine_temperature_system_failure.csv,0.22270270270233306,0.3166283867722639,0.969593147751606,0.06258856827866942,0.13503798668757186,0.5708282805188839,118.05291769700125
gta,rogue_agent_key_hold.csv,0.2906976744183067,0.3353960620633336,0.9641025641025642,0.08509833208862336,0.14333188584391873,0.5979175563314829,17.313341232016683
gta,rogue_agent_key_updown.csv,0.2149437052198277,0.2507185798536525,0.9832402234636871,0.05609631774252743,0.07730732669910129,0.3953388838257259,59.29097686399473
gta,speed_7578.csv,0.5211267605628971,0.6671251098419675,1.0,0.3891313250903785,0.5102432911800046,0.7232142857142857,7.176911365997512
gta,TravelTime_387.csv,0.34862385321053985,0.4692369929996131,0.9213483146067416,0.19222126188418323,0.1924243302560752,0.6308991814233211,18.207568088022526
gta,Twitter_volume_AAPL.csv,0.2029520295199016,0.30422710345130766,0.9717791411042944,0.10576488298114066,0.0999719793962587,0.4077605973701275,437.6030171610182
gta,Twitter_volume_AMZN.csv,0.18764902241280065,0.18784345491634183,0.9911949685534591,0.07756957643750095,0.10167927875026957,0.42532354352891577,286.2720169739914
gta,Twitter_volume_CRM.csv,0.08386552596690362,0.02552291426698969,0.9206349206349206,0.05530003871467287,0.02332612819557972,0.09108360130075696,276.7435817689984
gta,Twitter_volume_CVS.csv,0.09945727628414079,0.09990093155904134,0.9705882352941176,0.06200458906967043,0.04275984029583695,0.35695790731642546,275.692208071996
gta,Twitter_volume_FB.csv,0.21451355661855442,0.26990578000243765,0.9856519026824704,0.06089628706566386,0.12404747811412271,0.592608248539606,272.10353975900216
gta,Twitter_volume_IBM.csv,0.214182344428055,0.2904497443646463,0.9742331288343559,0.08220166819259914,0.1450005474574918,0.5970188830601101,271.8409533650265
gta,Twitter_volume_KO.csv,0.25818548968674593,0.2917490557513798,0.9966965549787636,0.09349291598423229,0.1730112110740069,0.5681793370385073,270.98808497498976
gta,Twitter_volume_PFE.csv,0.15259740259696639,0.2423968175458627,0.9553679131483716,0.06084179015283143,0.07499466901743689,0.5786545931906346,222.07598086301005
gta,Twitter_volume_UPS.csv,0.08835820895505303,0.12912445672479766,0.9952755905511811,0.05570127952755906,0.042544275101170106,0.5030710785169084,84.72819685703143
