detector,dataset,f1,f1_pa_auc,f1_pa,f1_pa_ts_auc,aucpr,aucroc,time
knn,206_UCR_Anomaly_CHARISten_25130_29080_29140.txt,0.5269461077839708,0.6213213509776813,0.6818181818181819,0.32161733615221993,0.27993606090694223,0.9959022407297244,124.28978640213609
knn,050_UCR_Anomaly_DISTORTEDTkeepForthMARS_3500_5988_6085.txt,0.07896003851700292,0.09052929409034141,0.1283068783068783,0.03707819957819958,0.027707671766056353,0.7937449112059757,5.103805605322123
knn,035_UCR_Anomaly_DISTORTEDInternalBleeding8_2500_5865_5974.txt,0.11878453038648457,0.17210095068018277,0.3899821109123434,0.056754007506401485,0.046085778750073844,0.7531862542852213,4.276336699724197
knn,027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199.txt,0.8571428571423673,0.8550264550264549,0.32,0.31999999999999995,0.9029884467384469,0.9998144909100546,2.8984488397836685
knn,020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2_5000_7175_7388.txt,0.8912133891208448,0.8910971641097164,1.0,0.9264204545454546,0.95713804215082,0.9986130623928237,11.20975961536169
knn,096_UCR_Anomaly_NOISEECG4_5000_16900_17100.txt,0.9661835748787275,0.9660584155057257,0.89086859688196,0.8908685968819599,0.9959115220066427,0.999966935483871,54.481737587600946
knn,016_UCR_Anomaly_DISTORTEDECG4_5000_16900_17100.txt,0.9546539379469949,0.9545288965525116,0.89086859688196,0.8908685968819599,0.9925833048355709,0.9999399193548387,62.281453255563974
knn,047_UCR_Anomaly_DISTORTEDPowerDemand4_18000_24005_24077.txt,0.780219780219302,0.7862150167557286,0.9171974522292993,0.4792993630573248,0.5857814783638816,0.9982549587280172,22.156537771224976
knn,212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504.txt,0.35294117647029755,0.3523311546840958,0.1912350597609562,0.19123505976095617,0.14893553248027977,0.9970408211870059,13.792326614260674
knn,056_UCR_Anomaly_DISTORTEDapneaecg3_5000_11111_11211.txt,0.0942140296978035,0.10155122741826267,0.12578616352201258,0.041384480819692614,0.028411846375183625,0.9517795005859552,23.730508111417294
knn,032_UCR_Anomaly_DISTORTEDInternalBleeding4_1000_4675_5033.txt,0.7464387464382466,0.859094955648751,1.0,0.7686507936507937,0.7701030411447064,0.924489191728883,2.670956138521433
knn,008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4_4000_5549_5597.txt,0.34374999999962497,0.4187267622733136,0.761904761904762,0.39047619047619053,0.20294724720989904,0.971384389103804,2.711140751838684
knn,037_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG1_5000_17210_17260.txt,0.9999999999995,0.9994949494949495,0.33333333333333337,0.33333333333333337,1.0,1.0,29.09931031614542
knn,205_UCR_Anomaly_CHARISfive_9812_28995_29085.txt,0.13425468904228627,0.16353754940711462,0.16853932584269662,0.15935578378030324,0.03725924828470169,0.9198815773862492,8.810878958553076
knn,122_UCR_Anomaly_ECG3_8000_17000_17100.txt,0.8620689655167508,0.8618226600985222,0.6269592476489028,0.6269592476489028,0.9521937534882035,0.9997625570776256,79.21982653439045
knn,124_UCR_Anomaly_ECG4_5000_16900_17100.txt,0.9615384615379622,0.961413345690454,0.89086859688196,0.8908685968819599,0.9949587204106167,0.9999592741935485,52.68139563128352
knn,021_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z3_5000_5948_5993.txt,0.9662921348309608,0.9872877122877123,0.7894736842105263,0.7894736842105263,0.9962222638709588,0.9999744388529436,11.684081554412842
knn,014_UCR_Anomaly_DISTORTEDECG3_8000_17000_17100.txt,0.8298755186717136,0.829631742738589,0.6269592476489028,0.6269592476489028,0.9238309738286605,0.9996155251141553,76.28224841877818
knn,118_UCR_Anomaly_CIMIS44AirTemperature6_4000_6006_6054.txt,0.4657534246570839,0.6119658119658118,1.0,0.08877551020408163,0.3370824801329515,0.9237890876853643,1.8338815085589886
knn,177_UCR_Anomaly_insectEPG5_3200_8500_8501.txt,0.06060606060600183,0.0,0.020833333333333332,0.020833333333333332,0.015625,0.9954592060934525,1.3341503515839577
knn,193_UCR_Anomaly_s20101m_10000_35774_35874.txt,0.8658008658003749,0.8655543007716922,0.5012531328320802,0.5012531328320802,0.9549040694887552,0.9998357859531773,122.32156592607498
knn,112_UCR_Anomaly_BIDMC1_2500_5400_5600.txt,0.7767584097854576,0.9205521472392639,1.0,0.7753521126760564,0.7776849692781698,0.91829578313253,3.4824590161442757
knn,147_UCR_Anomaly_Lab2Cmac011215EPG3_5000_16390_16420.txt,0.9090909090904131,0.9082517482517481,0.759493670886076,0.759493670886076,0.9780314344828238,0.9999719101123595,26.413147069513798
lof,104_UCR_Anomaly_NOISEapneaecg4_6000_16000_16100.txt,0.06491120636853169,0.0941526610644258,0.22296544035674473,0.06484875694021122,0.022278935486895066,0.9132571730548042,25.09156124293804
lof,023_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z5_5000_8612_8716.txt,0.9181818181813196,0.9317607551651412,1.0,0.9291907514450868,0.9842503014167439,0.9997504127253257,11.794407144188881
lof,156_UCR_Anomaly_TkeepFifthMARS_3500_5988_6085.txt,0.8527918781720889,0.9122789115646259,1.0,0.5766129032258065,0.9069460195063431,0.9988873920870259,2.4008909575641155
lof,115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544.txt,0.42105263157848205,0.5060060060060061,1.0,0.126,0.40342160816723976,0.9889423076923077,1.996499951928854
lof,113_UCR_Anomaly_CIMIS44AirTemperature1_4000_5391_5392.txt,0.024390243902414926,0.0,0.02380952380952381,0.023809523809523808,0.006172839506172839,0.9808749701171409,1.8812139742076397
lof,036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681.txt,0.11524947294437488,0.11518320182890489,0.1313050440352282,0.013055431535664058,0.0323695878967806,0.6337788587578327,5.780148528516293
lof,095_UCR_Anomaly_NOISECIMIS44AirTemperature4_4000_5549_5597.txt,0.621359223300473,0.7371148459383754,1.0,0.08877551020408163,0.5820136566388792,0.9724018778207608,1.3265914767980576
lof,204_UCR_Anomaly_CHARISfive_12412_15000_15070.txt,0.3037974683541388,0.3387510183618475,0.6363636363636364,0.1048951048951049,0.1448311644811797,0.9937832435545618,13.064266871660948
lof,099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629.txt,0.8758620689650197,0.9594121999521229,1.0,0.9618959107806693,0.9686531992914991,0.9990880200463519,2.157668460160494
lof,119_UCR_Anomaly_ECG1_10000_11800_12100.txt,0.9150090415908237,0.9869565217391305,1.0,0.9291583166332664,0.9651556783449853,0.9993585448392555,82.29135432466865
lof,148_UCR_Anomaly_Lab2Cmac011215EPG4_6000_17390_17520.txt,0.45373134328310716,0.5697050628819482,0.8609271523178808,0.32965189336050266,0.2969008973924215,0.986022662998766,33.73421346396208
lof,017_UCR_Anomaly_DISTORTEDECG4_5000_17000_17100.txt,0.8864864864859897,0.9695036410366246,0.5617977528089888,0.5603554296384535,0.9025410947183089,0.9988546184738956,10.716866210103035
lof,041_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG5_7000_17390_17520.txt,0.6105263157890415,0.7783109172422149,1.0,0.4241935483870968,0.526550151615777,0.8269369729671104,26.303923409432173
lof,013_UCR_Anomaly_DISTORTEDECG3_15000_16000_16100.txt,0.8695652173908129,0.869318397569774,0.8032128514056226,0.8032128514056227,0.9604344806181608,0.999706711409396,111.4301145710051
lof,024_UCR_Anomaly_DISTORTEDInternalBleeding10_3200_4526_4556.txt,0.11928429423448025,0.1190969719531417,0.1360544217687075,0.04486859491998238,0.03456107295891708,0.9060953718879263,4.573538161814213
lof,067_UCR_Anomaly_DISTORTEDinsectEPG3_5200_7000_7050.txt,0.2499999999996442,0.3389627323148779,0.5102040816326531,0.03843537414965987,0.10399644061716196,0.9514869418702612,2.399033661931753
lof,142_UCR_Anomaly_InternalBleeding6_1500_3474_3629.txt,0.8717948717943718,0.9262975879387221,1.0,0.9618959107806693,0.967204915642014,0.9990525302604197,2.1349980011582375
lof,100_UCR_Anomaly_NOISELab2Cmac011215EPG1_5000_17210_17260.txt,0.99009900990049,0.9895940594059405,0.33333333333333337,0.33333333333333337,0.9996039215686274,0.9999991984289206,20.81342538446188
lof,066_UCR_Anomaly_DISTORTEDinsectEPG2_3700_8000_8025.txt,0.9803921568622452,0.9793725490196078,0.8333333333333333,0.833333333333333,0.9967974358974361,0.9999872469312928,1.707165826112032
lof,176_UCR_Anomaly_insectEPG4_1300_6508_6558.txt,0.8799999999995,0.9321898227558605,0.99009900990099,0.42720337607531234,0.8511221180825514,0.9990032377428307,1.4083596505224705
lof,034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629.txt,0.8825622775795765,0.964835164835165,1.0,0.9618959107806693,0.9609383017820277,0.998707311433626,2.3339868299663067
lof,165_UCR_Anomaly_apneaecg4_6000_16000_16100.txt,0.09715475364317412,0.12191692159528665,0.3496503496503497,0.1148965320393892,0.042664778745483994,0.9633479436724798,26.62988356128335
lof,031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919.txt,0.8443271767805147,0.8441743100054445,1.0,0.8852941176470588,0.9362825056284134,0.9975053879310345,2.6988589242100716
lof,166_UCR_Anomaly_apneaecg_10000_12240_12308.txt,0.9635036496345365,0.9772905205247566,0.38526912181303113,0.3852691218130312,0.9964566239599747,0.9999912073998523,118.26805876940489
lof,175_UCR_Anomaly_insectEPG3_5200_7000_7050.txt,0.2671755725187751,0.32584477917479293,0.44052863436123346,0.2681025477996276,0.11365210869827724,0.9611288963774222,1.877838883548975
lof,208_UCR_Anomaly_CHARISten_5130_27929_27989.txt,0.7878787878783104,0.9214285714285715,1.0,0.9214285714285715,0.7729051096527206,0.9327358931240659,30.93682102113962
lof,146_UCR_Anomaly_Lab2Cmac011215EPG2_5000_27862_27932.txt,0.5108695652169198,0.6155698107230537,0.8484848484848484,0.5591545709192768,0.330312419004777,0.9953772393201653,28.766013558954
lof,206_UCR_Anomaly_CHARISten_25130_29080_29140.txt,0.5666666666662221,0.6234814223641039,0.6557377049180327,0.12115897826915745,0.26883698924164406,0.9955859607376562,118.7529514208436
lof,050_UCR_Anomaly_DISTORTEDTkeepForthMARS_3500_5988_6085.txt,0.06158967956713019,0.07517093820552125,0.09867751780264496,0.047588241410619084,0.020911559984390784,0.7213794191454971,4.867272540926933
lof,035_UCR_Anomaly_DISTORTEDInternalBleeding8_2500_5865_5974.txt,0.13373253492994583,0.18188181550250518,0.3879003558718861,0.04423161910078385,0.058752841621758596,0.834856759209944,3.2210452407598495
lof,027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199.txt,0.1666666666665139,0.16602564102564105,0.2891566265060241,0.17053815261044175,0.06501984545443898,0.987690146817194,1.9756272062659264
lof,020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2_5000_7175_7388.txt,0.8765432098760508,0.8764273895889017,1.0,0.6680851063829788,0.9376014415020681,0.9979393081637016,12.255835495889187
lof,096_UCR_Anomaly_NOISEECG4_5000_16900_17100.txt,0.9803921568622452,0.9802668979139567,0.89086859688196,0.8908685968819599,0.998724372972757,0.9999897177419355,52.676959574222565
lof,016_UCR_Anomaly_DISTORTEDECG4_5000_16900_17100.txt,0.9638554216862476,0.9637302834526512,0.89086859688196,0.8908685968819599,0.9946797663872957,0.9999570564516129,64.66054931282997
lof,047_UCR_Anomaly_DISTORTEDPowerDemand4_18000_24005_24077.txt,0.8068181818176983,0.8128813559322032,0.9473684210526316,0.5487232933819699,0.6688641986193744,0.9987503630622782,45.15421997755766
lof,212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504.txt,0.372093023255511,0.37145712209302323,0.19354838709677416,0.1935483870967742,0.14671566096737343,0.9969594487313835,16.364339515566826
lof,056_UCR_Anomaly_DISTORTEDapneaecg3_5000_11111_11211.txt,0.6301369863009383,0.7913793103448277,0.888888888888889,0.7568664169787765,0.6361062213714006,0.9920159860572734,17.75639098882675
lof,032_UCR_Anomaly_DISTORTEDInternalBleeding4_1000_4675_5033.txt,0.7403156384500024,0.8584030992659254,1.0,0.7686507936507937,0.7694391736182804,0.9390524622509198,1.8234311304986477
lof,008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4_4000_5549_5597.txt,0.3406593406589523,0.42958993864349365,0.7328244274809159,0.24214588634435957,0.1721903171350148,0.9540417472598324,1.4395988807082176
lof,037_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG1_5000_17210_17260.txt,0.9999999999995,0.9994949494949495,0.33333333333333337,0.33333333333333337,1.0,1.0,23.322069637477398
lof,205_UCR_Anomaly_CHARISfive_9812_28995_29085.txt,0.15668202764958372,0.19032437826419402,0.22004889975550124,0.09316483538064238,0.049644864180186134,0.9671976033695201,12.52501392737031
lof,122_UCR_Anomaly_ECG3_8000_17000_17100.txt,0.8403361344532941,0.8400914796298263,0.6269592476489028,0.6269592476489028,0.9404839825071831,0.9996958904109589,76.94280233606696
lof,124_UCR_Anomaly_ECG4_5000_16900_17100.txt,0.9852216748763474,0.9850963936021407,1.0,0.8067567567567568,0.9993272946917644,0.9999945564516128,48.94145481660962
lof,021_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z3_5000_5948_5993.txt,0.9677419354833714,0.9671809256661993,0.7894736842105263,0.7894736842105263,0.9971084935641242,0.9999808291397076,12.18124484270811
lof,014_UCR_Anomaly_DISTORTEDECG3_8000_17000_17100.txt,0.8097165991898015,0.8094746716697937,0.6269592476489028,0.6269592476489028,0.9071898575520881,0.9995200913242009,78.98542816564441
lof,118_UCR_Anomaly_CIMIS44AirTemperature6_4000_6006_6054.txt,0.3783783783779226,0.48934550989345516,1.0,0.08877551020408163,0.26831591343486183,0.9638942617666022,2.087833285331726
lof,177_UCR_Anomaly_insectEPG5_3200_8500_8501.txt,0.05882352941170761,0.0,0.020833333333333332,0.020833333333333332,0.015151515151515152,0.9953127288706606,1.830142892897129
lof,193_UCR_Anomaly_s20101m_10000_35774_35874.txt,0.8161434977573528,0.8543802423112767,0.5,0.499812030075188,0.8889254724831213,0.9994494983277592,115.38349749147892
lof,112_UCR_Anomaly_BIDMC1_2500_5400_5600.txt,0.7349999999994999,0.8452090491128483,1.0,0.7753521126760564,0.7411941182301095,0.9217753012048192,3.6375452801585197
lof,147_UCR_Anomaly_Lab2Cmac011215EPG3_5000_16390_16420.txt,0.8955223880592069,0.8946856625961103,0.759493670886076,0.759493670886076,0.9693002101633642,0.9999598715890851,13.337968055158854
isoforest,104_UCR_Anomaly_NOISEapneaecg4_6000_16000_16100.txt,0.006409434687854142,0.006406240138353573,0.010045707971269276,0.0005981965545452913,0.0016568701080479128,0.09973825732848393,5.154155511409044
isoforest,023_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z5_5000_8612_8716.txt,0.9285714285709311,0.928331197950032,1.0,0.9291907514450868,0.9838320334508477,0.9997504127253257,2.086650390177965
isoforest,156_UCR_Anomaly_TkeepFifthMARS_3500_5988_6085.txt,0.024659972035058902,0.024647415843702863,0.028693980180446683,0.008883564252448626,0.0066687284145117275,0.09674625477521988,2.169656276702881
isoforest,115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544.txt,0.02066115702476088,0.02675348163201191,0.040268456375838924,0.016460975986542854,0.007379693392465045,0.6396334134615385,1.4104145877063274
isoforest,113_UCR_Anomaly_CIMIS44AirTemperature1_4000_5391_5392.txt,0.0008944543828255818,0.0,0.0008861320336730173,0.0008861320336730173,0.00022371364653243848,0.4659335405211571,1.4124603904783726
isoforest,036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681.txt,0.056396148555653586,0.0563627188369013,0.06913996627318718,0.005942824741919281,0.015456548383385697,0.22333856143780448,1.8660931810736656
isoforest,095_UCR_Anomaly_NOISECIMIS44AirTemperature4_4000_5549_5597.txt,0.15165876777231024,0.19400969641753169,0.2874251497005988,0.09497817923475083,0.05368899430069879,0.8985986863313992,1.0376644097268581
isoforest,204_UCR_Anomaly_CHARISfive_12412_15000_15070.txt,0.0047206393094331965,0.004717275269512275,0.005949851253718657,0.00037847802792611874,0.0011977814291076565,0.038582608569395854,4.480502478778362
isoforest,099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629.txt,0.8499999999995004,0.904245383342118,1.0,0.6812500000000001,0.9528018506609949,0.9986288037253521,1.970969621092081
isoforest,119_UCR_Anomaly_ECG1_10000_11800_12100.txt,0.4247787610615005,0.5939578713968958,0.8620689655172413,0.5700608112777279,0.4717545404846112,0.9710895093062605,2.843336272984743
isoforest,148_UCR_Anomaly_Lab2Cmac011215EPG4_6000_17390_17520.txt,0.21897810218928235,0.3331374507845096,0.8333333333333333,0.16833333333333333,0.06419669862949945,0.5199181792472234,4.044167011976242
isoforest,017_UCR_Anomaly_DISTORTEDECG4_5000_17000_17100.txt,0.018388162620284854,0.024915598064195,0.04772130756382725,0.006094286895634641,0.0062879927079822345,0.7070626506024097,2.7745244316756725
isoforest,041_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG5_7000_17390_17520.txt,0.5177664974614801,0.6613427979887606,1.0,0.4241935483870968,0.4379154287568744,0.6224756649765462,3.8455430828034878
isoforest,013_UCR_Anomaly_DISTORTEDECG3_15000_16000_16100.txt,0.013245033112569625,0.013238454018050403,0.013245033112582783,0.013238454018050403,0.0033407668596194505,1.476510067114134e-05,3.755126941949129
isoforest,024_UCR_Anomaly_DISTORTEDInternalBleeding10_3200_4526_4556.txt,0.03193187865882967,0.03187948067905968,0.06528835690968443,0.005399249306158379,0.009655673199147076,0.6727932568485132,1.7553724870085716
isoforest,067_UCR_Anomaly_DISTORTEDinsectEPG3_5200_7000_7050.txt,0.1337209302323097,0.1918477363991419,0.3484320557491289,0.04895687249700002,0.05404154882997991,0.9113310867733784,1.173584196716547
isoforest,142_UCR_Anomaly_InternalBleeding6_1500_3474_3629.txt,0.7865168539320926,0.8277073763334726,1.0,0.6812500000000001,0.9112099204158962,0.9972694373793481,2.0436776615679264
isoforest,100_UCR_Anomaly_NOISELab2Cmac011215EPG1_5000_17210_17260.txt,0.943396226414596,0.9428930817610063,0.33333333333333337,0.33333333333333337,0.9910505427379966,0.9999815638651757,2.8626839704811573
isoforest,066_UCR_Anomaly_DISTORTEDinsectEPG2_3700_8000_8025.txt,0.09473684210514023,0.11537774505191822,0.24390243902439027,0.07354188759278898,0.03865483081847511,0.9542037302725969,1.184029210358858
isoforest,176_UCR_Anomaly_insectEPG4_1300_6508_6558.txt,0.11594202898529489,0.16353180717587495,0.28169014084507044,0.13625325621440243,0.04899467151229635,0.947627197039778,1.3611234091222286
isoforest,034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629.txt,0.8701754385959952,0.952308789445534,1.0,0.9618959107806693,0.9040576469010139,0.9920793250487985,2.021762542426586
isoforest,165_UCR_Anomaly_apneaecg4_6000_16000_16100.txt,0.006313330597550447,0.006310183797459824,0.010211896859841715,0.0006081007446650816,0.0016460195802712099,0.09973732475364483,5.010029844939709
isoforest,031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919.txt,0.5603448275857789,0.702680805433099,1.0,0.5905797101449275,0.6098782285815522,0.9652882543103449,1.898572001606226
isoforest,166_UCR_Anomaly_apneaecg_10000_12240_12308.txt,0.005707810467111444,0.005703625349620426,0.008305343511450382,0.0011140963302344454,0.001744467558655382,0.3479821499872766,5.794614918529987
isoforest,175_UCR_Anomaly_insectEPG3_5200_7000_7050.txt,0.16117216117186195,0.2344281317178034,0.36231884057971014,0.18394070599554999,0.06842576421936783,0.9303454085930918,1.3263105787336826
isoforest,208_UCR_Anomaly_CHARISten_5130_27929_27989.txt,0.5365853658532659,0.687037037037037,0.8823529411764706,0.6108437314319667,0.43401589411423075,0.9374528213751869,5.593553561717272
isoforest,146_UCR_Anomaly_Lab2Cmac011215EPG2_5000_27862_27932.txt,0.032258064515779394,0.043262135922330094,0.32332563510392615,0.04198149914650065,0.004405519118299164,0.41259186954524574,2.927502755075693
isoforest,206_UCR_Anomaly_CHARISten_25130_29080_29140.txt,0.015483182060849034,0.015973082831503484,0.039564787339268055,0.012768888955161563,0.00601726239096333,0.7289401150109063,2.946167901158333
isoforest,050_UCR_Anomaly_DISTORTEDTkeepForthMARS_3500_5988_6085.txt,0.031996062023089,0.04182270052284823,0.051322751322751325,0.007197773535801704,0.01075547755912345,0.45149050693412945,1.7664296999573708
isoforest,035_UCR_Anomaly_DISTORTEDInternalBleeding8_2500_5865_5974.txt,0.058775950390883895,0.058749774230617204,0.10813492063492064,0.00739731701131649,0.018638463700134097,0.4649605797144936,1.996708121150732
isoforest,027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199.txt,0.0599999999999418,0.05975689223057645,0.07142857142857142,0.031618610747051114,0.017227272546527367,0.9476996872846769,2.1702254079282284
isoforest,020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2_5000_7175_7388.txt,0.46684350132576846,0.636393786555904,0.9551569506726457,0.4994275355405019,0.39637011868637334,0.738598577368637,2.4087870121002197
isoforest,096_UCR_Anomaly_NOISEECG4_5000_16900_17100.txt,0.03198720511790092,0.04328845729054871,0.35211267605633806,0.04363303106309088,0.013390643706610713,0.6886850806451612,5.798083510249853
isoforest,016_UCR_Anomaly_DISTORTEDECG4_5000_16900_17100.txt,0.02036371556134185,0.021688567340176993,0.04910988336402702,0.00341158927450403,0.007489569617354709,0.5113899193548387,4.164053689688444
isoforest,047_UCR_Anomaly_DISTORTEDPowerDemand4_18000_24005_24077.txt,0.030188679245249636,0.03327215804814855,0.09,0.006983660130718953,0.010891305145574296,0.7512836008282504,2.6627453342080116
isoforest,212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504.txt,0.002561366061897122,0.0025560364321597314,0.00473186119873817,0.0004243215452644453,0.0008499735160252856,0.3764091327680925,3.5469125881791115
isoforest,056_UCR_Anomaly_DISTORTEDapneaecg3_5000_11111_11211.txt,0.011675423234054075,0.01806510066828223,0.050890585241730284,0.012502111608180915,0.004098028630582737,0.6407653475164518,4.019313868135214
isoforest,032_UCR_Anomaly_DISTORTEDInternalBleeding4_1000_4675_5033.txt,0.768503937007382,0.8896583457227936,1.0,0.8817460317460317,0.7624114793101967,0.9303708998788619,1.5111274719238281
